date,monthly_return
2009-03-01,0.07561181983948906
2009-04-01,0.1072142094801165
2009-05-01,0.058453734220341724
2009-06-01,-0.006268508027336139
2009-07-01,0.08067634840442106
2009-08-01,0.036939660744146785
2009-09-01,0.030548571407054137
2009-10-01,-0.01455337918556765
2009-11-01,0.06160649746224589
2009-12-01,0.01364335490664259
2010-01-01,-0.031154112637566178
2010-02-01,0.031194804066838167
2010-03-01,0.05652874349812165
2010-04-01,0.019651910581418797
2010-05-01,-0.07945480062202781
2010-06-01,-0.056231050608101185
2010-07-01,0.07338375000545483
2010-08-01,-0.04498083487437621
2010-09-01,0.0837526992686255
2010-10-01,0.043760696115364706
2010-11-01,0.0
2010-12-01,0.061270593186121936
2011-01-01,0.028681715758836823
2011-02-01,0.03473726471502747
2011-03-01,-0.004205826147488878
