date,monthly_return
2009-03-01,0.08540446199532292
2009-04-01,0.09392507914826331
2009-05-01,0.05308144638516654
2009-06-01,0.00019582726560996022
2009-07-01,0.07414172714778422
2009-08-01,0.03356018886854417
2009-09-01,0.03572334572311964
2009-10-01,-0.019762000526814205
2009-11-01,0.05736406145372763
2009-12-01,0.017770570919338313
2010-01-01,-0.03697424569226215
2010-02-01,0.028513689046546054
2010-03-01,0.058796425545497355
2010-04-01,0.014759230482012997
2010-05-01,-0.08197584207319053
2010-06-01,-0.05388244223983851
2010-07-01,0.06877784957463517
2010-08-01,-0.04744918363260475
2010-09-01,0.08755110305113556
2010-10-01,0.03685599403554063
2010-11-01,-0.002290249746576656
2010-12-01,0.06530004034715509
2011-01-01,0.022645574359139164
2011-02-01,0.03195656372809341
2011-03-01,-0.0010473129391664893
